cust,sum,count
M123060345,187200.0,4
M123126706,1724722.0,158
M123140736,1625226.0,199
M123563894,5290765.0,261
M123783273,744660.0,70
M123839098,29111282.0,261
M124126901,9254121.0,158
M124185606,1434585.0,97
M124216142,6448790.0,382
M124349118,1975584.0,290
M124357021,54313353.0,2143
M124397382,4572637.0,483
M124406003,10395636.0,610
M124478693,101810.0,12
M124503444,85540450.0,395
M124783125,1003920.0,151
M124827438,7085690.0,192
M124870885,18530210.0,139
M125029005,118400.0,3
M125160135,1862405.0,60
M125199865,17701119.0,319
M125270061,11388120.0,251
M125370030,3521840.0,41
M125383026,37664520.0,29
M125419414,819015.0,83
M125511994,1716720.0,80
M125741397,5099550.0,343
M125743546,10422336.0,323
M125895076,9343870.0,348
M125899677,2826580.0,92
M125966284,17094560.0,72
M125978843,1733970.0,105
M126027552,377462.0,64
M126141672,613510.0,3
M126203148,2209330.0,75
M126247334,2531102.0,330
M126619184,368000.0,34
M126720291,355328.0,99
M126822310,10913811.0,562
M126890341,4158610.0,143
M126967072,5171260.0,152
M126995462,26396410.0,287
M127037001,995740.0,36
M127146836,6427826.0,341
M127323813,10643810.0,135
M127651163,2461078.0,170
M127749901,238750.0,35
M127986903,1280340.0,121
M128011684,5065800.0,164
M128025546,6014300.0,247
M128279177,20784324.0,707
M128466450,3844564.0,280
M128893989,7199258.0,802
M129179463,859420.0,20
M129366555,5814530.0,297
M129420397,561478.0,28
M129422409,991000.0,2
M129463722,5149081.0,401
M129602551,1401240.0,152
M129841614,97616.0,32
M129874737,11980730.0,1011
M129933602,5190531.0,426
M130275435,1164034.0,81
M130292394,62995380.0,270
M130429047,2398894.0,260
M130727554,76359780.0,397
M130771380,460750.0,46
M131176229,53459745.0,318
M131217404,20401570.0,451
M131547232,15899355.0,579
M131603803,10428580.0,633
M131911587,16625086.0,489
M131977746,3833970.0,260
M131982652,6097694.0,371
M131991502,2368176.0,172
M132090562,1133400.0,13
M132255965,9322016.0,361
M132292384,7485172.0,408
M132335811,572603.0,73
M132367961,3825507.0,123
M132483752,5475130.0,345
M132539646,49213900.0,51
M132608792,3175696.0,261
M132699513,9139418.0,861
M132751346,9612024.0,382
M133121822,1174006.0,80
M133171044,1899830.0,43
M133242735,7522409.0,589
M133320977,1015466.0,85
M133372524,1503898.0,113
M133829501,1292910.0,128
M133902475,3167750.0,138
M133972840,444240.0,59
M134071376,1730950.0,173
M134077515,5270190.0,732
M134155599,870820.0,86
M134302728,3449440.0,355
M134611596,2698830.0,265
M134653945,35147420.0,216
M134828662,1063500.0,32
M134898572,6404566.0,326
M134910681,1358550.0,54
M134927920,1276132.0,68
M135071648,7171872.0,995
M135085225,4955590.0,751
M135167039,1989400.0,237
M135295710,2069810.0,42
M135530032,354220.0,6
M135652297,3216920.0,115
M135770848,22992451.0,230
M135813957,625080.0,139
M136024541,5838378.0,438
M136194881,7091946.0,117
M136446631,1139840.0,65
M136511790,10513459.0,840
M136616301,1855000.0,56
M136619736,539705.0,48
M137000444,6112688.0,448
M137139534,6702462.0,969
M137293709,1022000.0,68
M137296795,8351239.0,539
M137350458,2310790.0,305
M137505472,1370830.0,149
M137862549,455510.0,43
M138020683,1123203.0,267
M138115765,3358275.0,278
M138135546,5357649.0,242
M138148855,33410756.0,425
M138162826,1779398.0,317
M138312150,13837180.0,774
M138327938,470570.0,58
M138404016,40169470.0,204
M138695807,2859970.0,140
M138936096,4777080.0,193
M139056163,21144574.0,522
M139058304,5009080.0,37
M139102410,1624271.0,126
M139227724,4024078.0,248
M139270769,5611924.0,551
M139383767,8259930.0,118
M139470152,1030370.0,52
M139555096,48420.0,11
M139578229,3817984.0,140
M139584730,2192150.0,107
M139636814,1091029.0,54
M139754570,2466498.0,108
M139947560,6121348.0,436
M140033913,20966006.0,333
M140152361,3504100.0,42
M140294660,1121818.0,138
M140314828,965020.0,117
M140351135,3797692.0,409
M140537158,31718620.0,239
M140589159,3588720.0,135
M140841120,3385074.0,56
M140878565,22937127.0,993
M140978940,2213700.0,49
M141113459,1792780.0,68
M141218673,4780981.0,275
M141396724,2835749.0,404
M141398767,17107679.0,566
M141476750,1836075.0,314
M141790298,1723976.0,71
M141897168,9974636.0,970
M142065131,1665647.0,305
M142223294,3752802.0,348
M142300065,698416.0,104
M142311429,1708790.0,362
M142437265,1355240.0,174
M142521048,33272050.0,158
M142552148,2445280.0,204
M142565190,2232934.0,101
M142697541,1669540.0,316
M142699507,5074190.0,278
M142787901,5917900.0,67
M142834319,4806140.0,262
M142930373,1010160.0,35
M143021353,4313730.0,107
M143027432,15849720.0,102
M143115806,1971438.0,132
M143663244,11615420.0,1494
M143712244,2747742.0,366
M143779896,6659527.0,274
M144001382,149820.0,17
M144015779,2144612.0,197
M144070956,760820.0,83
M144205957,3513520.0,89
M144216242,11422730.0,300
M144324013,11754290.0,48
M144561737,2483490.0,238
M144822523,8859016.0,381
M144951266,1654100.0,66
M145127488,3215690.0,140
M145318521,11566060.0,66
M145506075,7536365.0,69
M145874885,734500.0,19
M145878059,3461384.0,203
M145994881,4544282.0,125
M146077677,632970.0,56
M146177929,597610.0,49
M146185613,6251980.0,223
M146192942,25428600.0,593
M146268579,460285.0,73
M146502957,6436950.0,204
M146869302,1922965.0,111
M147011983,3969990.0,198
M147324858,1181390.0,260
M147565753,4557630.0,245
M147744778,980380.0,9
M147769064,7240.0,3
M147847764,22037550.0,160
M148171146,80239650.0,346
M148250203,4620370.0,74
M148274881,5443380.0,131
M148366583,6455962.0,244
M148427764,1459098.0,107
M148435735,1817191.0,110
M148500566,3353100.0,14
M148719846,6061855.0,575
M148728178,4209280.0,225
M148831222,627160.0,37
M148841058,4814720.0,296
M148887898,7253358.0,339
M148994400,4200061.0,143
M148994562,43100.0,3
M149105654,6346470.0,178
M149181125,2491860.0,250
M149199478,757120.0,24
M149237531,26120517.0,1000
M149320424,4044040.0,138
M149348640,33439364.0,538
M149369904,2035920.0,82
M149580352,300738750.0,233
M149979360,665059.0,147
M149986240,26324800.0,146
M150015100,226120.0,42
M150058120,1279900.0,2
M150408470,1900830.0,122
M150523089,8226444.0,1801
M150636331,2033680.0,211
M150641816,28000.0,2
M150648829,4224170.0,135
M150854829,2435300.0,65
M150903399,545062.0,35
M150911114,25808086.0,1456
M150926976,1276730.0,254
M151198134,7185142.0,306
M151198435,247890.0,30
M151248807,6041141.0,741
M151252759,9123678.0,135
M151262989,4247638.0,637
M151347977,2875500.0,5
M151464080,4865050.0,47
M151511165,2906289.0,507
M151603670,3703992.0,455
M151879588,4483861.0,506
M151983877,5017653.0,776
M152148285,928640.0,41
M152153203,8844471.0,730
M152303718,7542039.0,777
M152307003,2080910.0,51
M152516175,1311000.0,156
M152609379,2305720.0,104
M152802457,4323478.0,197
M152809914,6095190.0,561
M153013541,1838610.0,212
M153039268,4179146.0,298
M153106282,546395.0,121
M153307018,875580.0,163
M153520652,418920.0,25
M153597458,15749218.0,440
M153690273,11959500.0,531
M153728920,35745930.0,673
M153842894,2739000.0,63
M153891379,4955800.0,17
M154052777,19951170.0,89
M154210081,2979660.0,138
M154331388,2033690.0,3
M154461672,37196130.0,120
M154574237,2946370.0,202
M154620472,5779690.0,178
M154901014,1537406.0,135
M155118619,7209058.0,110
M155128651,615700.0,103
M155207379,7468040.0,514
M155229667,8672504.0,308
M155305167,12572121.0,1837
M155311579,8248994.0,212
M155386754,9479315.0,528
M155426775,2980540.0,356
M155442237,734560.0,127
M155646831,34550280.0,280
M155652252,5169580.0,100
M156062031,3647060.0,70
M156398851,25680193.0,308
M156450245,9280882.0,463
M156540640,259040.0,31
M156626330,36286160.0,287
M156776660,34243570.0,177
M156812658,173380.0,18
M156930891,72544766.0,227
M157232320,9288050.0,110
M157319987,525280.0,29
M157432956,741850.0,45
M157433990,2192760.0,232
M157517052,5425455.0,568
M157679305,408040.0,23
M157727590,2671360.0,89
M157943122,6613236.0,171
M157985089,1538370.0,111
M157996287,1239270.0,178
M158082280,3159960.0,228
M158657354,9472770.0,135
M159032724,5801840.0,485
M159195832,6346240.0,340
M159274242,13568173.0,1144
M159376998,16004190.0,172
M159388262,9207820.0,227
M159430411,7893990.0,106
M159455152,2958980.0,203
M159462722,16521390.0,262
M159471136,930650.0,33
M159561941,2190500.0,76
M159715993,1768000.0,38
M159763823,6146400.0,202
M159799736,1240880.0,67
M159810067,53305240.0,115
M159837511,1186420.0,37
M159971558,897040.0,168
M160019888,3160802.0,404
M160023169,1815920.0,70
M160274676,2485473.0,148
M160310319,248730.0,9
M160330825,5289212.0,478
M160419852,2229829.0,272
M160683209,1686680.0,175
M160693599,3100619.0,362
M160703988,467110.0,99
M160711542,6753189.0,493
M160745003,301360.0,64
M160908717,6775250.0,704
M161058219,5669889.0,516
M161215491,6597020.0,44
M161303671,922780.0,14
M161409570,7399110.0,533
M161486678,714910.0,120
M161524926,4074321.0,226
M161646674,7065810.0,245
M161654425,186647646.0,415
M161750931,2086070.0,349
M161756614,1282803.0,305
M161979458,4320856.0,108
M161998287,6907019.0,670
M162236436,307700.0,188
M162255177,665893.0,126
M162286176,3744377.0,200
M162297999,1236700.0,27
M162382389,1584756.0,166
M162384648,176750.0,20
M162649744,57061900.0,72
M162651503,3151286.0,263
M162664539,5903660.0,117
M162684169,2652090.0,119
M162708183,60975871.0,620
M162718407,10161920.0,255
M162772483,681332.0,112
M162777155,2540660.0,32
M163012867,16687320.0,235
M163065666,340146.0,74
M163213643,1094000.0,8
M163517248,308160.0,36
M163656785,1502750.0,27
M163773971,8233490.0,71
M163797373,2636590.0,124
M163801208,1590518.0,215
M164018791,28837171.0,128
M164050128,2306150.0,38
M164251326,2521944.0,279
M164506971,1463740.0,36
M164557447,10350350.0,255
M164583572,2867220.0,118
M164915825,131400.0,4
M164916065,393700.0,72
M165196823,24501405.0,103
M165686699,7358470.0,507
M165817325,2678685.0,549
M165870307,4525890.0,113
M165951130,16562408.0,443
M166233542,202480.0,36
M166236267,5482300.0,109
M166237196,27128180.0,344
M166469520,5551620.0,58
M166513147,5744892.0,179
M166646839,1467900.0,8
M166664110,1796806.0,213
M166723417,6333533.0,723
M166763539,514775.0,159
M166800585,819600.0,135
M166939976,581460.0,29
M166961098,5167743.0,213
M167000594,5153830.0,206
M167004053,24886678.0,275
M167068301,1299210.0,54
M167082482,865556.0,224
M167135895,2828834.0,83
M167309338,3753326.0,191
M167655220,1264270.0,289
M167750458,4286000.0,130
M167753648,15539051.0,579
M167759212,2380978.0,333
M167868778,3421150.0,38
M168063857,1249010.0,28
M168294506,3244576.0,322
M168347165,1803302.0,137
M168543705,1978030.0,50
M168576342,5178850.0,482
M168696368,2818847.0,516
M168782799,3115684.0,319
M168800760,4970290.0,41
M169084943,9114594.0,765
M169097360,2695740.0,298
M169113401,123730.0,9
M169159091,3520569.0,363
M169295992,2073270.0,42
M169589532,1931160.0,123
M169608550,325650.0,116
M170002691,3244810.0,191
M170175244,1592140.0,80
M170314376,1370250.0,114
M170384962,756558.0,46
M170670421,91500.0,2
M170670557,1115280.0,62
M170837799,1699205.0,295
M170868139,8163304.0,523
M171035694,4428960.0,127
M171118837,2865660.0,65
M171384165,1348062.0,135
M171492013,606329.0,135
M171764006,951040.0,226
M171785053,1751840.0,79
M171915587,1880190.0,135
M171918261,4051482.0,353
M172292420,1279406.0,159
M172361598,2583970.0,58
M172500167,4350915.0,510
M172572397,2031898.0,57
M172612014,345800.0,58
M172650446,1743390.0,134
M173065733,300.0,3
M173151637,1553280.0,36
M173215640,10613590.0,169
M173349351,1969360.0,248
M173382385,6185808.0,208
M173469177,39382150.0,208
M173473481,2925356.0,304
M173495193,1079060.0,178
M174060985,10640860.0,182
M174081117,219000.0,3
M174161086,1105020.0,89
M174352054,9298551.0,416
M174557303,975409.0,234
M174599398,2438778.0,69
M174908622,4351412.0,289
M174942439,35577043.0,239
M174955866,1829804.0,297
M175150734,3387490.0,99
M175269800,1226110.0,139
M175274527,34838810.0,250
M175320655,1252354.0,161
M175335964,7663730.0,42
M175607685,57840.0,15
M175706986,4237500.0,115
M175716456,4098857.0,261
M175754655,8147049.0,408
M175805327,10371940.0,137
M175853365,137950.0,14
M175885324,27400550.0,129
M175986422,2326290.0,30
M175988643,3147320.0,85
M176247661,1456190.0,90
M176248707,126650.0,113
M176351888,3803160.0,200
M176360664,211860.0,52
M176423360,1818238.0,107
M176435873,2602810.0,594
M176814039,26669299.0,310
M176877702,79633330.0,491
M176946024,84265190.0,400
M177164150,3562756.0,431
M177195127,8343190.0,71
M177512546,1129710.0,69
M177639068,4452310.0,126
M177916278,1269550.0,90
M178406713,2146854.0,267
M178459752,1579035.0,125
M179150765,5708051.0,312
M179653812,30580744.0,952
M179715200,23692510.0,133
M179829223,1292210.0,72
M179856609,1054060.0,157
M179896237,1841110.0,123
M180099031,2643329.0,220
M180306897,3640923.0,354
M180366015,703820.0,95
M180433125,4300216.0,409
M180640538,441030.0,36
M180980910,9615386.0,1009
M181103474,3072390.0,235
M181217982,5582784.0,820
M181356948,180120.0,7
M181380791,7906780.0,146
M181466344,48875249.0,414
M181583385,518010.0,65
M181609747,9787800.0,116
M181636737,5977386.0,545
M181710347,3493642.0,308
M181710553,2418037.0,40
M181832235,2394430.0,96
M182519309,5479160.0,429
M182580993,3038722.0,243
M182645944,2009036.0,141
M182690535,9391490.0,62
M182842818,6725556.0,312
M182937626,8369305.0,341
M183034785,955813.0,136
M183073813,1090400.0,106
M183266325,1323350.0,113
M183680726,18511050.0,143
M183912661,10596860.0,764
M183950403,53353290.0,214
M183957767,3164820.0,140
M183961271,3218930.0,174
M184009298,2443370.0,46
M184113145,2318104.0,116
M184134036,2112960.0,39
M184134165,2394859.0,143
M184315408,2642110.0,242
M184372279,4756269.0,353
M184390075,53397670.0,261
M184434818,5079931.0,574
M184471630,591530.0,59
M184512938,1848458.0,13
M184833352,2337805.0,190
M184839546,1032614.0,158
M184969427,33666950.0,292
M185111231,105597630.0,597
M185122523,572956.0,33
M185125630,1504580.0,199
M185226919,483990.0,43
M185675953,10477134.0,278
M185721535,1618170.0,221
M185782897,3276704.0,329
M185837643,419150.0,108
M185920382,5767368.0,118
M185963634,6069188.0,418
M185971493,2323140.0,318
M186317701,4920370.0,626
M186539937,7704730.0,145
M186570619,8344090.0,268
M186930272,1299430.0,157
M187138242,150000.0,3
M187237815,877670.0,42
M187475245,4406220.0,22
M187516834,16228220.0,150
M187547155,925100.0,49
M187568114,9175520.0,156
M187648034,79600.0,5
M187709093,3458090.0,241
M187718233,44135000.0,65
M187759233,1945700.0,43
M187838505,10227514.0,104
M187946081,1690435.0,488
M188361959,9523164.0,306
M188500925,4603974.0,290
M188501132,282110.0,5
M188804353,1872100.0,152
M188849491,3522353.0,224
M188913071,3575388.0,456
M189016797,250200.0,19
M189127050,5706309.0,193
M189198945,340290.0,12
M189215563,1893160.0,108
M189529850,6595940.0,474
M189890707,7556925.0,832
M189912435,3055730.0,352
M189964348,2355052.0,224
M190127201,1298929.0,209
M190153102,5022415.0,381
M190157744,15310810.0,103
M190219231,3690760.0,58
M190303309,10786278.0,326
M190348407,9370590.0,135
M190502976,1558090.0,42
M190648124,30324860.0,644
M190772540,26156853.0,1072
M190932314,4380690.0,123
M191092759,2690550.0,130
M191618217,5224491.0,358
M191886130,2176920.0,119
M191900972,8480520.0,211
M192030358,5277340.0,182
M192296080,4319140.0,57
M192531170,3560240.0,321
M192554378,104490.0,3
M192906826,1859514.0,215
M192943021,634890.0,24
M192988404,600580.0,47
M193178833,1712510.0,131
M193372575,8307896.0,555
M193525920,13285051.0,362
M193678488,3836985.0,329
M193817265,1830420.0,40
M194070551,3759519.0,400
M194077975,2844411.0,62
M194096249,1668557.0,61
M194134921,9696300.0,224
M194135614,6763230.0,79
M194253669,15510009.0,920
M194461330,810633.0,114
M194500703,7760560.0,114
M194631012,2141268.0,307
M194726678,38170.0,11
M194892764,2134150.0,138
M195416781,1159448.0,41
M195638527,426900.0,43
M195648754,8738152.0,326
M195744483,1930520.0,166
M195831652,2740830.0,200
M196037434,7864678.0,319
M196134608,3588210.0,69
M196296887,2893030.0,274
M196340954,435680.0,38
M196345204,1453100.0,18
M196451444,1205730.0,110
M196475622,3467154.0,257
M196658241,24151170.0,408
M196987710,31850.0,8
M197148461,8666115.0,696
M197309348,9501288.0,304
M197346610,3147160.0,196
M197434860,4543000.0,11
M197460925,1322153.0,68
M197487422,2590880.0,279
M197568948,5266730.0,157
M197653603,31618768.0,309
M197723486,3078030.0,44
M197894689,3267694.0,312
M197912538,2398620.0,61
M197926255,3057230.0,179
M197985175,947210.0,78
M198201553,4920206.0,647
M198277614,1496832.0,102
M198395862,1794490.0,75
M198426354,4472661.0,920
M198853325,562870.0,17
M199434799,1943190.0,30
M199539280,3344750.0,234
M199774081,1039289.0,243
M199798115,5315609.0,551
M199808499,691510.0,59
M199918823,32749135.0,621
M200124406,6002800.0,94
M200139366,2461273.0,212
M200203137,8363631.0,308
M200427221,6744786.0,164
M200591409,3912727.0,315
M200688422,3235760.0,294
M200693840,2249750.0,154
M201145565,8737342.0,818
M201155022,3295770.0,171
M201224785,6086990.0,326
M201234136,2333450.0,120
M201238803,1324420.0,26
M201476321,13520238.0,1302
M201665014,3694137.0,370
M201673311,3406230.0,43
M201766112,7789360.0,160
M201812907,847720.0,49
M201840875,63231920.0,244
M201902893,4578930.0,67
M201977484,4289230.0,81
M201983289,1411640.0,91
M202051611,17920526.0,306
M202258415,11584490.0,105
M202317336,45176880.0,245
M202380271,848020.0,208
M202416388,122456458.0,526
M202453092,525662.0,73
M202507264,760150.0,43
M202629923,1593000.0,172
M202670039,2472680.0,14
M202700988,1574350.0,60
M202714665,4147770.0,83
M202776819,3108563.0,167
M202908727,3478330.0,24
M202952355,9010450.0,271
M203365068,33683970.0,348
M203459045,3636600.0,180
M203489906,34217928.0,385
M203753663,1072310.0,64
M203801534,32688210.0,599
M203953437,1695817.0,186
M204013561,12469469.0,1073
M204015928,2831878.0,369
M204287892,6319120.0,294
M204291165,626340.0,39
M204315762,1328720.0,139
M204395671,7455401.0,1045
M204692515,7650441.0,468
M204804717,7666005.0,431
M204843023,7361238.0,200
M204923282,19423130.0,104
M205142844,15727490.0,374
M205214245,1689850.0,200
M205363338,62212650.0,210
M205388533,3119140.0,212
M205485737,5715950.0,117
M205630212,3645429.0,279
M205795700,45326600.0,95
M205821003,2960050.0,111
M205853827,14019454.0,358
M205885567,1104580.0,55
M205977381,5687140.0,374
M206102585,5773780.0,71
M206174793,298810.0,49
M206314520,58600.0,2
M206321519,851000.0,22
M206364574,62260230.0,84
M206398527,155914.0,21
M206419504,303430.0,20
M206430213,2724530.0,399
M206434677,491950.0,134
M206504867,5292352.0,234
M206685867,42000.0,1
M206715364,4601470.0,129
M206802301,80170.0,7
M206858116,60399308.0,434
M207190297,3993220.0,47
