,num,cust,recency,count,sum
711,711,M078511517,20211226,240,15064950.0
712,712,M078754414,20211230,63,2210610.0
713,713,M078842827,20210709,5,186020.0
714,714,M078911228,20211202,34,1470553.0
715,715,M078940688,20211219,41,1827185.0
716,716,M079208451,20211229,73,1930228.0
717,717,M080206245,20211123,29,1872670.0
719,719,M080720090,20211212,99,9244810.0
720,720,M080824166,20211213,41,1570470.0
721,721,M080937262,20211112,21,1121830.0
722,722,M081010742,20210912,12,4949385.0
723,723,M081078897,20211221,37,1350980.0
724,724,M081239002,20210727,10,443470.0
725,725,M081509540,20211223,95,2544256.0
726,726,M081673803,20211230,60,725220.0
728,728,M081882413,20211122,4,105600.0
729,729,M082058519,20211226,22,1033000.0
730,730,M082282919,20211207,41,440130.0
731,731,M082305030,20211224,59,2025186.0
732,732,M082323914,20211231,132,18160160.0
733,733,M082326053,20210915,5,61470.0
734,734,M082463855,20211231,108,1806980.0
735,735,M082508454,20211231,229,21834340.0
736,736,M082708983,20211216,110,10818470.0
737,737,M082807175,20211101,20,19390460.0
739,739,M083270072,20211226,213,7160886.0
740,740,M083407122,20211213,22,1481656.0
741,741,M083434555,20211115,20,1529560.0
742,742,M083535647,20211022,56,2048472.0
743,743,M083612455,20211230,48,7354500.0
744,744,M083674830,20211218,46,5049700.0
745,745,M083765643,20211221,140,5499690.0
746,746,M084009987,20211230,24,1217120.0
747,747,M084117436,20211019,136,6713623.0
748,748,M084176281,20211226,223,9778375.0
749,749,M084516911,20211230,43,5469004.0
750,750,M084579404,20211209,87,5107976.0
751,751,M084614967,20211226,78,22689440.0
752,752,M084624556,20211211,35,1939940.0
753,753,M084719124,20211207,20,223650.0
754,754,M084843553,20211231,142,4147829.0
755,755,M084859517,20211230,65,3560736.0
756,756,M085020453,20211225,21,1697860.0
757,757,M085028626,20211202,165,1308640.0
759,759,M085437322,20211225,42,5557965.0
761,761,M085985741,20211221,132,7429023.0
762,762,M086097558,20211220,61,4325448.0
763,763,M086384228,20211116,41,2445550.0
764,764,M086510587,20211220,139,3013554.0
765,765,M086684903,20211231,90,3770545.0
766,766,M086878075,20211228,76,4502420.0
767,767,M086897227,20211231,55,4880845.0
768,768,M087255823,20211229,90,9138534.0
769,769,M087286056,20211229,68,4954142.0
770,770,M087434208,20211217,40,22819802.0
771,771,M087587972,20210731,33,4034220.0
772,772,M087637262,20211220,115,3596200.0
773,773,M087661121,20211226,29,1356865.0
774,774,M087731158,20210826,109,2626184.0
775,775,M087780557,20211212,33,22592770.0
776,776,M088095594,20211222,59,7028588.0
777,777,M088108517,20211120,40,2818150.0
778,778,M088213828,20211230,16,3768840.0
779,779,M088279660,20211004,23,1084910.0
780,780,M088335570,20211230,248,12101523.0
782,782,M088474966,20211227,179,20430810.0
783,783,M088693470,20211226,21,779100.0
784,784,M088819250,20211225,69,6182753.0
785,785,M088827294,20211230,123,16287580.0
786,786,M088959603,20211223,104,4632408.0
787,787,M089084044,20211226,17,848500.0
788,788,M089155813,20211231,81,4473487.0
790,790,M089400978,20210919,36,893174.0
791,791,M089408006,20211231,188,2348970.0
792,792,M089706924,20211113,111,12902960.0
793,793,M089886972,20211225,49,5084120.0
794,794,M090103343,20211122,101,8283650.0
795,795,M090111379,20210524,2,150100.0
796,796,M090139116,20210923,44,1776860.0
797,797,M090140706,20211231,32,722290.0
798,798,M090454338,20211229,47,3017030.0
799,799,M090737754,20211123,49,3402240.0
800,800,M090842806,20211220,18,278720.0
801,801,M090920221,20211221,65,3310539.0
802,802,M090971384,20210922,30,1124600.0
803,803,M090987751,20211203,36,1276070.0
804,804,M091734165,20211230,37,3638184.0
805,805,M091771738,20211227,135,7311760.0
806,806,M092195285,20211211,15,482120.0
807,807,M092217689,20211229,49,966184.0
808,808,M092369222,20211224,25,917070.0
809,809,M092448213,20211230,131,5274990.0
810,810,M092499720,20211230,129,2373590.0
811,811,M092602995,20211224,21,788426.0
812,812,M092736185,20211229,122,10726930.0
813,813,M092899717,20210308,1,139300.0
814,814,M093012030,20211129,12,1081960.0
815,815,M093087034,20211219,16,1261200.0
816,816,M093130688,20211230,22,332550.0
817,817,M093303103,20210708,21,2385320.0
818,818,M093408879,20211230,50,1368040.0
819,819,M093454239,20211230,160,7836425.0
820,820,M093484360,20211228,73,1366450.0
821,821,M093767688,20211129,42,976664.0
822,822,M093985737,20211231,96,5912180.0
823,823,M094055558,20211222,113,7030590.0
824,824,M094084969,20211224,80,5058890.0
825,825,M094220715,20211230,99,5421943.0
826,826,M094251585,20211219,38,2458406.0
827,827,M094565793,20211230,156,5779341.0
828,828,M094616845,20211230,90,14874420.0
829,829,M094658818,20211231,20,898400.0
830,830,M094765486,20211230,64,9980270.0
831,831,M094960178,20211225,47,922420.0
832,832,M094981969,20211231,9,398320.0
833,833,M095234941,20211219,25,1393220.0
834,834,M095302541,20211209,14,2373300.0
835,835,M095362294,20211231,32,1081405.0
836,836,M095373508,20211230,192,8455970.0
837,837,M095606505,20211204,43,5167320.0
838,838,M095644108,20211206,151,2485110.0
839,839,M095682310,20211017,110,5507250.0
840,840,M095707426,20211206,30,723932.0
842,842,M096093077,20211023,39,1222708.0
843,843,M096163881,20211231,67,6571351.0
844,844,M096165702,20211007,93,15591645.0
845,845,M096179816,20210920,24,256320.0
846,846,M096475974,20211223,24,475420.0
847,847,M096620499,20211222,97,1139325.0
848,848,M096753431,20211230,32,1817666.0
849,849,M096895236,20211217,27,2148090.0
850,850,M096979200,20211210,79,2728441.0
851,851,M097157467,20211227,26,12395480.0
852,852,M097192800,20211231,178,9678062.0
853,853,M097371615,20211221,227,13140471.0
854,854,M097586195,20211219,99,15733800.0
855,855,M097595988,20211201,42,2162961.0
856,856,M097902834,20211224,44,2112626.0
857,857,M098115021,20211231,80,4290084.0
858,858,M098156439,20211224,76,11650318.0
859,859,M098257025,20211113,43,5876235.0
860,860,M098304496,20211223,152,23232980.0
861,861,M098324206,20211230,135,15063748.0
862,862,M098391534,20211231,111,3054630.0
863,863,M098701331,20210510,20,3045930.0
864,864,M098852447,20211224,91,19593254.0
865,865,M099003374,20211223,33,1743040.0
866,866,M099376544,20211229,40,2476608.0
867,867,M099565082,20211229,58,2376140.0
868,868,M099633150,20211224,48,3838356.0
869,869,M100033568,20211218,22,1235620.0
870,870,M100130687,20211117,28,1182152.0
871,871,M100780204,20211124,41,1613280.0
872,872,M100907158,20211228,64,3384050.0
873,873,M100924636,20211231,54,3550668.0
874,874,M100972133,20210916,211,12848168.0
875,875,M101011119,20211230,25,3696170.0
876,876,M101344975,20210321,1,159200.0
877,877,M101616705,20211229,118,6218500.0
878,878,M101682931,20211213,73,5611435.0
879,879,M101707311,20211231,218,5548790.0
880,880,M102014201,20211225,33,3068000.0
881,881,M102123825,20211219,27,1150420.0
882,882,M102283139,20211203,26,2500968.0
883,883,M102525852,20211231,109,8641040.0
884,884,M102536951,20211228,115,9371612.0
885,885,M102791421,20210610,25,1785087.0
886,886,M102869629,20211217,23,209500.0
887,887,M102923644,20211231,28,1907450.0
888,888,M102958944,20211022,37,778300.0
889,889,M103059290,20211121,40,1174980.0
890,890,M103664890,20211230,121,12138020.0
891,891,M103891066,20211223,115,7785078.0
893,893,M103936394,20211225,31,8671342.0
894,894,M103987218,20211231,91,1792480.0
895,895,M104026977,20211220,35,1520197.0
896,896,M104280675,20211125,49,1194872.0
897,897,M104547120,20211226,36,5249410.0
898,898,M104547879,20211213,62,3100281.0
899,899,M104578371,20211230,64,2641850.0
900,900,M104682362,20211225,70,4461066.0
901,901,M104754192,20211229,29,2439132.0
904,904,M105052449,20211228,45,559680.0
905,905,M105070447,20211213,28,9413850.0
906,906,M105172311,20211225,47,1585948.0
907,907,M105373674,20211227,57,6131855.0
908,908,M105472832,20211229,80,6809410.0
909,909,M105473637,20211220,115,2936670.0
910,910,M105560562,20211116,26,3212673.0
911,911,M105616631,20211227,194,6655890.0
912,912,M105651757,20211212,27,1295174.0
913,913,M105903193,20211224,68,6522013.0
914,914,M105909650,20211219,25,245580.0
915,915,M106138847,20211226,113,15944660.0
916,916,M106302547,20211213,26,1420390.0
917,917,M106470599,20211121,22,1227210.0
918,918,M106517626,20211228,48,2193599.0
919,919,M106599021,20211226,9,12257140.0
920,920,M106668449,20211230,198,17183898.0
921,921,M106786012,20210427,1,12000.0
922,922,M107327667,20211226,45,6844110.0
923,923,M107475192,20211215,81,5544040.0
924,924,M107490374,20211221,40,1250618.0
925,925,M107709772,20210501,37,4753083.0
926,926,M107718348,20211224,107,7294684.0
927,927,M107941811,20211227,210,7918608.0
928,928,M108086967,20210510,50,1337960.0
929,929,M108132085,20211222,69,15403567.0
930,930,M108148057,20211208,177,9413980.0
931,931,M108505045,20211227,101,9809593.0
932,932,M108801892,20210423,2,58820.0
933,933,M109158107,20211228,56,4917181.0
935,935,M109390473,20211222,26,4465280.0
937,937,M109482392,20211224,29,2156330.0
938,938,M110051930,20210830,8,564200.0
939,939,M110152391,20211231,55,2292410.0
940,940,M110272633,20210614,10,320640.0
941,941,M110336726,20211231,141,4802891.0
942,942,M110353365,20211225,59,2262275.0
943,943,M110483510,20211216,64,3613180.0
944,944,M110734295,20211231,207,3205943.0
945,945,M110954052,20211209,27,890500.0
946,946,M110972007,20211231,49,2040474.0
947,947,M111013444,20211122,28,1615760.0
948,948,M111121831,20211212,26,1627853.0
950,950,M111219215,20211231,45,1836484.0
951,951,M111243168,20211228,28,2935645.0
952,952,M111257755,20211025,9,428760.0
953,953,M111260476,20211231,131,5718669.0
954,954,M111337228,20211225,64,8568342.0
955,955,M111353454,20211225,93,17791590.0
956,956,M111386579,20211225,110,9013292.0
957,957,M111526236,20211113,39,1956100.0
959,959,M111591198,20211210,37,1626790.0
960,960,M111640657,20211209,72,910600.0
962,962,M111713214,20211219,22,2112742.0
964,964,M111895353,20211208,47,2644980.0
965,965,M111898182,20211231,223,9873900.0
966,966,M111934771,20211114,54,2626740.0
967,967,M111943074,20211222,23,1760144.0
968,968,M112040345,20211213,23,8923700.0
969,969,M112051870,20211219,26,1489610.0
970,970,M112114610,20210624,28,2475526.0
971,971,M112130266,20211207,26,5787020.0
972,972,M112243627,20211206,37,2605160.0
973,973,M112377286,20210920,15,1555028.0
974,974,M112492179,20211227,80,619980.0
975,975,M112699950,20211223,72,3873423.0
976,976,M112838024,20211020,10,369500.0
977,977,M112850551,20211215,56,1680270.0
978,978,M112858378,20211210,77,1099760.0
979,979,M112984951,20211214,74,2383170.0
980,980,M113141226,20211229,31,24035910.0
981,981,M113196481,20211228,212,15110711.0
982,982,M113305490,20210827,24,763130.0
983,983,M113512594,20211221,20,825560.0
984,984,M113563050,20211231,23,2086572.0
985,985,M113699546,20211230,27,1449314.0
986,986,M113733668,20211213,32,5241316.0
988,988,M113865311,20211208,26,591850.0
989,989,M113869831,20211229,68,5877210.0
990,990,M113882600,20211219,23,3805251.0
991,991,M113930483,20210512,9,63600.0
992,992,M114119364,20211226,34,1795500.0
993,993,M114182526,20211227,93,7964410.0
994,994,M114236200,20211016,21,3127616.0
995,995,M114249906,20211222,27,1905100.0
996,996,M114290208,20210521,32,645538.0
997,997,M114374841,20210510,4,158290.0
998,998,M114419861,20211213,39,22346270.0
999,999,M114556560,20211229,60,7040110.0
1000,1000,M114569311,20211117,54,8691970.0
1001,1001,M114726317,20211202,101,13811020.0
1003,1003,M115005247,20211231,246,2780785.0
1004,1004,M115043173,20211220,15,526090.0
1005,1005,M115242428,20210130,8,799900.0
1006,1006,M115354649,20211215,21,668988.0
1007,1007,M115551352,20211225,9,738104.0
1008,1008,M115567757,20211215,32,1189240.0
1009,1009,M115611476,20211219,53,8189520.0
1010,1010,M115734540,20211224,30,4586212.0
1011,1011,M115791290,20211026,24,1005890.0
1012,1012,M115908281,20211231,124,1995200.0
1013,1013,M115992413,20211230,104,4531090.0
1014,1014,M116044476,20211231,42,866370.0
1015,1015,M116331199,20211119,22,4593910.0
1016,1016,M116353873,20211207,26,816600.0
1017,1017,M116603791,20210828,4,99680.0
1018,1018,M116605628,20211113,38,1708920.0
1019,1019,M116980550,20211226,38,1460078.0
1020,1020,M117125372,20211227,126,9894082.0
1021,1021,M117139388,20211220,22,1455900.0
1022,1022,M117204481,20211212,19,819202.0
1023,1023,M117222403,20211228,39,7448420.0
1024,1024,M117456837,20211216,23,635830.0
1026,1026,M117808657,20211015,10,516710.0
1027,1027,M117977562,20211231,88,2188922.0
1028,1028,M118004084,20210909,24,1608678.0
1029,1029,M118114326,20211230,256,6140249.0
1030,1030,M118214650,20211220,95,9545980.0
1031,1031,M118262832,20211225,23,1163320.0
1032,1032,M118308498,20211225,26,2155621.0
1033,1033,M118705305,20211225,124,15200260.0
1034,1034,M118728111,20211129,4,1763230.0
1035,1035,M118785120,20211204,22,688860.0
1036,1036,M118790272,20211225,23,1753850.0
1037,1037,M118839415,20211206,72,2587240.0
1038,1038,M118984499,20211218,68,5016194.0
1039,1039,M119479356,20211217,32,324800.0
1040,1040,M119538965,20211231,23,1320920.0
1041,1041,M119550308,20211231,92,2458420.0
1042,1042,M119629908,20211219,34,3759480.0
1043,1043,M119660774,20211225,81,2461637.0
1044,1044,M119802103,20211225,82,11619900.0
1045,1045,M119815507,20210803,12,3086990.0
1046,1046,M120247124,20211215,20,211500.0
1047,1047,M120276603,20211225,27,1056695.0
1048,1048,M120283055,20211218,57,1615434.0
1049,1049,M120600759,20211230,47,3775910.0
1050,1050,M120657963,20211031,95,8303812.0
1051,1051,M120732255,20211107,115,7067819.0
1052,1052,M120798295,20211223,27,624300.0
1053,1053,M120803794,20211229,103,10035084.0
1054,1054,M120816441,20211215,21,611330.0
1055,1055,M120882272,20211225,30,1661960.0
1056,1056,M120891887,20211230,67,1194488.0
1057,1057,M120926572,20211231,90,11407283.0
1059,1059,M121046455,20210828,23,2422990.0
1060,1060,M121204936,20211226,100,7839780.0
1061,1061,M121265322,20210709,38,8347270.0
1062,1062,M121314354,20211216,79,9427260.0
1063,1063,M121331271,20211009,6,448620.0
1064,1064,M121385152,20211226,25,1332808.0
1065,1065,M121409836,20211225,91,6651270.0
1067,1067,M121625215,20211219,70,9723080.0
1068,1068,M121683091,20211229,47,4309522.0
1069,1069,M121785191,20211212,25,1782108.0
1070,1070,M121870779,20211225,78,1951829.0
1071,1071,M121932249,20211228,138,7711075.0
1072,1072,M122020625,20211014,28,931970.0
1073,1073,M122038031,20211024,74,8955770.0
1074,1074,M122123039,20211231,105,19043652.0
1075,1075,M122156921,20211227,160,2271660.0
1076,1076,M122184330,20211221,31,2144370.0
1077,1077,M122211550,20211017,48,3012682.0
1078,1078,M122212929,20211231,42,4998820.0
1079,1079,M122230944,20211229,28,632406.0
1080,1080,M122299342,20211225,33,1517294.0
1081,1081,M122480236,20210914,16,9415380.0
1082,1082,M122600644,20211219,28,1244918.0
1083,1083,M122682687,20211014,38,726700.0
1084,1084,M122777680,20211229,66,10367950.0
1085,1085,M122787622,20211224,99,3918353.0
1086,1086,M122881833,20211226,121,9567920.0
1087,1087,M122915581,20211230,157,6945320.0
1088,1088,M122944586,20211031,19,8826770.0
1089,1089,M123060345,20211226,3,187200.0
1090,1090,M123126706,20210907,27,1724722.0
1091,1091,M123140736,20211217,31,1625226.0
1092,1092,M123563894,20211218,65,5290765.0
1093,1093,M123783273,20211211,51,744660.0
1095,1095,M124126901,20211222,78,9254121.0
1096,1096,M124185606,20211219,16,1434585.0
1097,1097,M124216142,20211231,138,6448790.0
1098,1098,M124349118,20211224,34,1975584.0
1100,1100,M124397382,20211221,189,4572637.0
1101,1101,M124406003,20211231,176,10395636.0
1102,1102,M124478693,20211205,4,101810.0
1104,1104,M124783125,20211231,97,1003920.0
1105,1105,M124827438,20210919,52,7085690.0
1106,1106,M124870885,20211228,101,18530210.0
1107,1107,M125029005,20210913,2,118400.0
1108,1108,M125160135,20210917,23,1862405.0
1109,1109,M125199865,20211229,144,17701119.0
1110,1110,M125270061,20210924,124,11388120.0
1111,1111,M125370030,20211217,29,3521840.0
1113,1113,M125419414,20210810,30,819015.0
1114,1114,M125511994,20211107,32,1716720.0
1115,1115,M125741397,20211230,128,5099550.0
1116,1116,M125743546,20211229,147,10422336.0
1117,1117,M125895076,20211217,76,9343870.0
1118,1118,M125899677,20211228,68,2826580.0
1119,1119,M125966284,20211210,36,17094560.0
1120,1120,M125978843,20211223,58,1733970.0
1121,1121,M126027552,20211230,26,377462.0
1122,1122,M126141672,20211116,3,613510.0
1123,1123,M126203148,20211116,37,2209330.0
1124,1124,M126247334,20211230,113,2531102.0
1125,1125,M126619184,20211223,19,368000.0
1126,1126,M126720291,20211222,37,355328.0
1127,1127,M126822310,20211230,63,10913811.0
1128,1128,M126890341,20211224,51,4158610.0
1129,1129,M126967072,20211228,46,5171260.0
1131,1131,M127037001,20211029,30,995740.0
1132,1132,M127146836,20211226,126,6427826.0
1133,1133,M127323813,20211211,79,10643810.0
1134,1134,M127651163,20211218,49,2461078.0
